{'episode' 1, 'episode_time_secs' '3.91670298576355', 'episode_steps' '144', 'episode_reward' 0.0, 'reward_min' 0.0, 'reward_max' 0.0, 'reward_avg_by_step' 0.0, 'value_avg' -0.004148183, 'training_time' 3.91670298576355, 'training_steps' '1428'}
{'episode' 299, 'episode_time_secs' '4.263772964477539', 'episode_steps' '304', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01644736842105263, 'value_avg' 1.0485728, 'training_time' 3226.65584564209, 'training_steps' '402497'}
{'episode' 300, 'episode_time_secs' '4.102838039398193', 'episode_steps' '271', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.014760147601476014, 'value_avg' 1.0491444, 'training_time' 3230.758683681488, 'training_steps' '403919'}
{'episode' 301, 'episode_time_secs' '4.385968923568726', 'episode_steps' '292', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.017123287671232876, 'value_avg' 1.0497787, 'training_time' 3235.1446526050568, 'training_steps' '405550'}
{'episode' 302, 'episode_time_secs' '4.766196966171265', 'episode_steps' '349', 'episode_reward' 6.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.017191977077363897, 'value_avg' 1.0502346, 'training_time' 3239.910849571228, 'training_steps' '407396'}
{'episode' 303, 'episode_time_secs' '3.653909921646118', 'episode_steps' '266', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015037593984962405, 'value_avg' 1.0506761, 'training_time' 3243.564759492874, 'training_steps' '408835'}
{'episode' 304, 'episode_time_secs' '3.6482248306274414', 'episode_steps' '269', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01858736059479554, 'value_avg' 1.0506896, 'training_time' 3247.2129843235016, 'training_steps' '410335'}
{'episode' 305, 'episode_time_secs' '4.118855237960815', 'episode_steps' '289', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01730103806228374, 'value_avg' 1.0511117, 'training_time' 3251.3318395614624, 'training_steps' '411871'}
{'episode' 306, 'episode_time_secs' '3.4145727157592773', 'episode_steps' '220', 'episode_reward' 3.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.013636363636363636, 'value_avg' 1.0518351, 'training_time' 3254.7464122772217, 'training_steps' '413146'}
{'episode' 307, 'episode_time_secs' '5.060364723205566', 'episode_steps' '262', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015267175572519083, 'value_avg' 1.0521048, 'training_time' 3259.8067770004272, 'training_steps' '415068'}
{'episode' 308, 'episode_time_secs' '3.8581390380859375', 'episode_steps' '285', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.017543859649122806, 'value_avg' 1.0518917, 'training_time' 3263.664916038513, 'training_steps' '416544'}
{'episode' 309, 'episode_time_secs' '2.6881279945373535', 'episode_steps' '195', 'episode_reward' 2.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.010256410256410256, 'value_avg' 1.05245, 'training_time' 3266.3530440330505, 'training_steps' '417734'}
{'episode' 310, 'episode_time_secs' '4.048625707626343', 'episode_steps' '298', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.016778523489932886, 'value_avg' 1.052487, 'training_time' 3270.401669740677, 'training_steps' '419294'}
{'episode' 311, 'episode_time_secs' '2250.6290140151978', 'episode_steps' '298', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.016778523489932886, 'value_avg' 1.0530192, 'training_time' 5521.030683755875, 'training_steps' '421419'}
{'episode' 312, 'episode_time_secs' '3.6091768741607666', 'episode_steps' '268', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.018656716417910446, 'value_avg' 1.0528978, 'training_time' 5524.639860630035, 'training_steps' '422837'}
{'episode' 313, 'episode_time_secs' '2355.679927110672', 'episode_steps' '283', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.0176678445229682, 'value_avg' 1.0522425, 'training_time' 7880.319787740707, 'training_steps' '424604'}
{'episode' 314, 'episode_time_secs' '9.123855113983154', 'episode_steps' '254', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015748031496062992, 'value_avg' 1.0524037, 'training_time' 7889.443642854691, 'training_steps' '426058'}
{'episode' 315, 'episode_time_secs' '10.424638986587524', 'episode_steps' '263', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015209125475285171, 'value_avg' 1.0533224, 'training_time' 7899.868281841278, 'training_steps' '427502'}
{'episode' 316, 'episode_time_secs' '9.928412914276123', 'episode_steps' '256', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015625, 'value_avg' 1.0543774, 'training_time' 7909.796694755554, 'training_steps' '428969'}
{'episode' 317, 'episode_time_secs' '11.04931902885437', 'episode_steps' '251', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01593625498007968, 'value_avg' 1.0548601, 'training_time' 7920.846013784409, 'training_steps' '430360'}
{'episode' 318, 'episode_time_secs' '7209.837215900421', 'episode_steps' '316', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015822784810126583, 'value_avg' 1.0546008, 'training_time' 15130.68322968483, 'training_steps' '432349'}
{'episode' 319, 'episode_time_secs' '12.310062885284424', 'episode_steps' '352', 'episode_reward' 6.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.017045454545454544, 'value_avg' 1.0543898, 'training_time' 15142.993292570114, 'training_steps' '434200'}
{'episode' 320, 'episode_time_secs' '13.608414888381958', 'episode_steps' '314', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01592356687898089, 'value_avg' 1.0553777, 'training_time' 15156.601707458496, 'training_steps' '435934'}
{'episode' 321, 'episode_time_secs' '10.584450006484985', 'episode_steps' '225', 'episode_reward' 3.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.013333333333333334, 'value_avg' 1.0563842, 'training_time' 15167.186157464981, 'training_steps' '437206'}
{'episode' 322, 'episode_time_secs' '2896.4421441555023', 'episode_steps' '282', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01773049645390071, 'value_avg' 1.0562801, 'training_time' 18063.628301620483, 'training_steps' '439038'}
{'episode' 323, 'episode_time_secs' '11.699366807937622', 'episode_steps' '260', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015384615384615385, 'value_avg' 1.0553514, 'training_time' 18075.32766842842, 'training_steps' '440523'}
{'episode' 324, 'episode_time_secs' '9.038316011428833', 'episode_steps' '225', 'episode_reward' 3.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.013333333333333334, 'value_avg' 1.0550929, 'training_time' 18084.36598443985, 'training_steps' '441757'}
{'episode' 325, 'episode_time_secs' '12.646450281143188', 'episode_steps' '264', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015151515151515152, 'value_avg' 1.0556973, 'training_time' 18097.012434720993, 'training_steps' '443245'}
{'episode' 326, 'episode_time_secs' '7209.593653917313', 'episode_steps' '259', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015444015444015444, 'value_avg' 1.0565066, 'training_time' 25306.606088638306, 'training_steps' '444956'}
{'episode' 327, 'episode_time_secs' '9.502110004425049', 'episode_steps' '279', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.017921146953405017, 'value_avg' 1.0571121, 'training_time' 25316.10819864273, 'training_steps' '446406'}
{'episode' 328, 'episode_time_secs' '13.615671873092651', 'episode_steps' '269', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01486988847583643, 'value_avg' 1.0569465, 'training_time' 25329.723870515823, 'training_steps' '447937'}
{'episode' 329, 'episode_time_secs' '11.405627965927124', 'episode_steps' '290', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.017241379310344827, 'value_avg' 1.0567029, 'training_time' 25341.12949848175, 'training_steps' '449494'}
{'episode' 330, 'episode_time_secs' '7208.621144771576', 'episode_steps' '252', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015873015873015872, 'value_avg' 1.0570294, 'training_time' 32549.750643253326, 'training_steps' '451214'}
{'episode' 331, 'episode_time_secs' '5.908252954483032', 'episode_steps' '261', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01532567049808429, 'value_avg' 1.0573924, 'training_time' 32555.65889620781, 'training_steps' '452692'}
{'episode' 332, 'episode_time_secs' '9.059359073638916', 'episode_steps' '303', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.0165016501650165, 'value_avg' 1.0569558, 'training_time' 32564.71825528145, 'training_steps' '454323'}
{'episode' 333, 'episode_time_secs' '10.644286155700684', 'episode_steps' '226', 'episode_reward' 3.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01327433628318584, 'value_avg' 1.0566559, 'training_time' 32575.36254143715, 'training_steps' '455632'}
{'episode' 334, 'episode_time_secs' '13.969283103942871', 'episode_steps' '289', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01730103806228374, 'value_avg' 1.0563607, 'training_time' 32589.331824541092, 'training_steps' '457195'}
{'episode' 335, 'episode_time_secs' '7206.535117149353', 'episode_steps' '285', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.017543859649122806, 'value_avg' 1.0568426, 'training_time' 39795.866941690445, 'training_steps' '459073'}
{'episode' 336, 'episode_time_secs' '10.69040322303772', 'episode_steps' '299', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.016722408026755852, 'value_avg' 1.056845, 'training_time' 39806.55734491348, 'training_steps' '460742'}
{'episode' 337, 'episode_time_secs' '11.875033140182495', 'episode_steps' '274', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01824817518248175, 'value_avg' 1.0566868, 'training_time' 39818.432378053665, 'training_steps' '462196'}
{'episode' 338, 'episode_time_secs' '8.99304986000061', 'episode_steps' '219', 'episode_reward' 3.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.0136986301369863, 'value_avg' 1.0567123, 'training_time' 39827.425427913666, 'training_steps' '463500'}
{'episode' 339, 'episode_time_secs' '7208.6161007881165', 'episode_steps' '252', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015873015873015872, 'value_avg' 1.0567086, 'training_time' 47036.04152870178, 'training_steps' '465261'}
{'episode' 340, 'episode_time_secs' '6.248381853103638', 'episode_steps' '271', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01845018450184502, 'value_avg' 1.0568781, 'training_time' 47042.289910554886, 'training_steps' '466686'}
{'episode' 341, 'episode_time_secs' '8.181663990020752', 'episode_steps' '219', 'episode_reward' 3.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.0136986301369863, 'value_avg' 1.057142, 'training_time' 47050.47157454491, 'training_steps' '467962'}
{'episode' 342, 'episode_time_secs' '11.447013139724731', 'episode_steps' '298', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.016778523489932886, 'value_avg' 1.0567307, 'training_time' 47061.91858768463, 'training_steps' '469635'}
{'episode' 343, 'episode_time_secs' '10.026817798614502', 'episode_steps' '252', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015873015873015872, 'value_avg' 1.0565372, 'training_time' 47071.945405483246, 'training_steps' '471092'}
{'episode' 344, 'episode_time_secs' '7207.187053203583', 'episode_steps' '262', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015267175572519083, 'value_avg' 1.0567229, 'training_time' 54279.13245868683, 'training_steps' '472919'}
{'episode' 345, 'episode_time_secs' '6.223551034927368', 'episode_steps' '217', 'episode_reward' 3.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.013824884792626729, 'value_avg' 1.0570381, 'training_time' 54285.356009721756, 'training_steps' '474182'}
{'episode' 346, 'episode_time_secs' '11.253676176071167', 'episode_steps' '332', 'episode_reward' 6.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.018072289156626505, 'value_avg' 1.0577359, 'training_time' 54296.60968589783, 'training_steps' '475962'}
{'episode' 347, 'episode_time_secs' '9.419538974761963', 'episode_steps' '248', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.016129032258064516, 'value_avg' 1.0580965, 'training_time' 54306.02922487259, 'training_steps' '477415'}
{'episode' 348, 'episode_time_secs' '10.00851583480835', 'episode_steps' '257', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01556420233463035, 'value_avg' 1.0583849, 'training_time' 54316.0377407074, 'training_steps' '478891'}
{'episode' 349, 'episode_time_secs' '166.36248898506165', 'episode_steps' '257', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01556420233463035, 'value_avg' 1.058259, 'training_time' 54482.40022969246, 'training_steps' '480694'}
{'episode' 350, 'episode_time_secs' '8.27583384513855', 'episode_steps' '268', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.014925373134328358, 'value_avg' 1.0583359, 'training_time' 54490.6760635376, 'training_steps' '482189'}
{'episode' 351, 'episode_time_secs' '10.786320924758911', 'episode_steps' '265', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01509433962264151, 'value_avg' 1.0587583, 'training_time' 54501.46238446236, 'training_steps' '483623'}
{'episode' 352, 'episode_time_secs' '11.217386960983276', 'episode_steps' '292', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.017123287671232876, 'value_avg' 1.0592766, 'training_time' 54512.67977142334, 'training_steps' '485310'}
{'episode' 353, 'episode_time_secs' '10.793400049209595', 'episode_steps' '255', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01568627450980392, 'value_avg' 1.0591677, 'training_time' 54523.47317147255, 'training_steps' '486726'}
{'episode' 354, 'episode_time_secs' '9.802304983139038', 'episode_steps' '221', 'episode_reward' 3.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.013574660633484163, 'value_avg' 1.058993, 'training_time' 54533.27547645569, 'training_steps' '488049'}
{'episode' 355, 'episode_time_secs' '10.728129625320435', 'episode_steps' '275', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01818181818181818, 'value_avg' 1.0586852, 'training_time' 54544.00360608101, 'training_steps' '489635'}
{'episode' 356, 'episode_time_secs' '10.13939094543457', 'episode_steps' '252', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015873015873015872, 'value_avg' 1.0588803, 'training_time' 54554.14299702644, 'training_steps' '491025'}
{'episode' 357, 'episode_time_secs' '10.47934627532959', 'episode_steps' '247', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.016194331983805668, 'value_avg' 1.0594261, 'training_time' 54564.62234330177, 'training_steps' '492429'}
{'episode' 358, 'episode_time_secs' '10.074181079864502', 'episode_steps' '253', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015810276679841896, 'value_avg' 1.0596585, 'training_time' 54574.69652438164, 'training_steps' '493854'}
{'episode' 359, 'episode_time_secs' '12.938581943511963', 'episode_steps' '338', 'episode_reward' 6.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01775147928994083, 'value_avg' 1.0589527, 'training_time' 54587.63510632515, 'training_steps' '495715'}
{'episode' 360, 'episode_time_secs' '12.268217086791992', 'episode_steps' '277', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.018050541516245487, 'value_avg' 1.0586351, 'training_time' 54599.90332341194, 'training_steps' '497361'}
{'episode' 361, 'episode_time_secs' '10.563025951385498', 'episode_steps' '257', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01556420233463035, 'value_avg' 1.0588782, 'training_time' 54610.46634936333, 'training_steps' '498833'}
{'episode' 362, 'episode_time_secs' '11.30838394165039', 'episode_steps' '297', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.016835016835016835, 'value_avg' 1.059409, 'training_time' 54621.77473330498, 'training_steps' '500483'}
{'episode' 363, 'episode_time_secs' '13.295538902282715', 'episode_steps' '305', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01639344262295082, 'value_avg' 1.059579, 'training_time' 54635.07027220726, 'training_steps' '502203'}
{'episode' 364, 'episode_time_secs' '10.827866077423096', 'episode_steps' '262', 'episode_reward' 4.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.015267175572519083, 'value_avg' 1.0595384, 'training_time' 54645.89813828468, 'training_steps' '503711'}
{'episode' 365, 'episode_time_secs' '10.959946870803833', 'episode_steps' '287', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.017421602787456445, 'value_avg' 1.0593201, 'training_time' 54656.85808515549, 'training_steps' '505283'}
{'episode' 366, 'episode_time_secs' '12.505465984344482', 'episode_steps' '288', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.017361111111111112, 'value_avg' 1.059438, 'training_time' 54669.36355113983, 'training_steps' '506925'}
{'episode' 367, 'episode_time_secs' '11.990180969238281', 'episode_steps' '291', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01718213058419244, 'value_avg' 1.0599086, 'training_time' 54681.35373210907, 'training_steps' '508552'}
{'episode' 368, 'episode_time_secs' '11.346983909606934', 'episode_steps' '296', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.016891891891891893, 'value_avg' 1.0605265, 'training_time' 54692.70071601868, 'training_steps' '510253'}
{'episode' 369, 'episode_time_secs' '11.920761823654175', 'episode_steps' '272', 'episode_reward' 5.0, 'reward_min' 0.0, 'reward_max' 1.0, 'reward_avg_by_step' 0.01838235294117647, 'value_avg' 1.0604471, 'training_time' 54704.62147784233, 'training_steps' '511756'}
